t,count,mean_rate,m1_rate,m5_rate,m15_rate,rate_unit
1675883910,1,0,047287,0,000000,0,000000,0,000000,events/second
1675883940,1,0,019498,0,000000,0,000000,0,000000,events/second
1675883970,2,0,024597,0,000000,0,000000,0,000000,events/second
1675884000,2,0,017964,0,000000,0,000000,0,000000,events/second
1675884030,2,0,014149,0,000000,0,000000,0,000000,events/second
1675884060,2,0,011671,0,000000,0,000000,0,000000,events/second
1675884090,2,0,009932,0,000000,0,000000,0,000000,events/second
1675884120,2,0,008643,0,000000,0,000000,0,000000,events/second
1675884150,2,0,007651,0,000000,0,000000,0,000000,events/second
1675884180,2,0,006863,0,000000,0,000000,0,000000,events/second
1675884210,2,0,006222,0,000000,0,000000,0,000000,events/second
1675884240,2,0,005690,0,000000,0,000000,0,000000,events/second
1675884270,2,0,005243,0,000000,0,000000,0,000000,events/second
1675884300,2,0,004860,0,000000,0,000000,0,000000,events/second
1675884330,2,0,004530,0,000000,0,000000,0,000000,events/second
1675884360,2,0,004241,0,000000,0,000000,0,000000,events/second
1675884390,2,0,003988,0,000000,0,000000,0,000000,events/second
1675884420,2,0,003762,0,000000,0,000000,0,000000,events/second
1675884450,2,0,003561,0,000000,0,000000,0,000000,events/second
1675884480,2,0,003381,0,000000,0,000000,0,000000,events/second
1675884510,2,0,003217,0,000000,0,000000,0,000000,events/second
1675884540,2,0,003069,0,000000,0,000000,0,000000,events/second
1675884570,2,0,002934,0,000000,0,000000,0,000000,events/second
1675884600,2,0,002810,0,000000,0,000000,0,000000,events/second
1675884630,2,0,002697,0,000000,0,000000,0,000000,events/second
1675884660,2,0,002592,0,000000,0,000000,0,000000,events/second
1675884690,2,0,002495,0,000000,0,000000,0,000000,events/second
1675884720,2,0,002405,0,000000,0,000000,0,000000,events/second
1675884750,2,0,002321,0,000000,0,000000,0,000000,events/second
1675884780,2,0,002243,0,000000,0,000000,0,000000,events/second
1675884810,2,0,002170,0,000000,0,000000,0,000000,events/second
1675884840,2,0,002101,0,000000,0,000000,0,000000,events/second
1675975050,1,0,091041,0,000000,0,000000,0,000000,events/second
1675975080,1,0,024204,0,000000,0,000000,0,000000,events/second
1675975110,1,0,014016,0,000000,0,000000,0,000000,events/second
1675975141,1,0,009865,0,000000,0,000000,0,000000,events/second
1675975171,1,0,007611,0,000000,0,000000,0,000000,events/second
1675975201,1,0,006195,0,000000,0,000000,0,000000,events/second
1675975231,1,0,005222,0,000000,0,000000,0,000000,events/second
1675975261,1,0,004515,0,000000,0,000000,0,000000,events/second
1675975291,1,0,003976,0,000000,0,000000,0,000000,events/second
1675975321,1,0,003552,0,000000,0,000000,0,000000,events/second
1675975351,1,0,003210,0,000000,0,000000,0,000000,events/second
1675975381,1,0,002928,0,000000,0,000000,0,000000,events/second
1675975411,2,0,005383,0,000000,0,000000,0,000000,events/second
1675975441,2,0,004981,0,000000,0,000000,0,000000,events/second
1675975471,2,0,004634,0,000000,0,000000,0,000000,events/second
1675975501,2,0,004333,0,000000,0,000000,0,000000,events/second
1675975531,2,0,004068,0,000000,0,000000,0,000000,events/second
1675975561,2,0,003834,0,000000,0,000000,0,000000,events/second
1675975591,2,0,003626,0,000000,0,000000,0,000000,events/second
1675975621,2,0,003439,0,000000,0,000000,0,000000,events/second
1675975651,2,0,003270,0,000000,0,000000,0,000000,events/second
1675975681,2,0,003117,0,000000,0,000000,0,000000,events/second
1675975711,2,0,002978,0,000000,0,000000,0,000000,events/second
1675975741,2,0,002850,0,000000,0,000000,0,000000,events/second
1675975771,2,0,002733,0,000000,0,000000,0,000000,events/second
1675975801,2,0,002626,0,000000,0,000000,0,000000,events/second
1675975831,2,0,002526,0,000000,0,000000,0,000000,events/second
1675975861,2,0,002434,0,000000,0,000000,0,000000,events/second
1675975891,2,0,002348,0,000000,0,000000,0,000000,events/second
1675975921,2,0,002268,0,000000,0,000000,0,000000,events/second
1675975951,2,0,002194,0,000000,0,000000,0,000000,events/second
1675975981,2,0,002124,0,000000,0,000000,0,000000,events/second
1675976011,2,0,002058,0,000000,0,000000,0,000000,events/second
1675976041,2,0,001996,0,000000,0,000000,0,000000,events/second
1675976071,2,0,001938,0,000000,0,000000,0,000000,events/second
1675976101,2,0,001884,0,000000,0,000000,0,000000,events/second
1675976131,2,0,001832,0,000000,0,000000,0,000000,events/second
1675976161,2,0,001783,0,000000,0,000000,0,000000,events/second
1675976191,2,0,001736,0,000000,0,000000,0,000000,events/second
1675976221,2,0,001692,0,000000,0,000000,0,000000,events/second
1675976251,2,0,001650,0,000000,0,000000,0,000000,events/second
1675976281,2,0,001610,0,000000,0,000000,0,000000,events/second
1675976311,2,0,001572,0,000000,0,000000,0,000000,events/second
1675976341,2,0,001536,0,000000,0,000000,0,000000,events/second
1675976371,2,0,001502,0,000000,0,000000,0,000000,events/second
1675976401,2,0,001468,0,000000,0,000000,0,000000,events/second
1675976431,2,0,001437,0,000000,0,000000,0,000000,events/second
1675976461,2,0,001407,0,000000,0,000000,0,000000,events/second
1675976491,2,0,001377,0,000000,0,000000,0,000000,events/second
1675976521,2,0,001350,0,000000,0,000000,0,000000,events/second
1675976551,2,0,001323,0,000000,0,000000,0,000000,events/second
1675976581,2,0,001297,0,000000,0,000000,0,000000,events/second
1675976611,2,0,001272,0,000000,0,000000,0,000000,events/second
1675976641,2,0,001248,0,000000,0,000000,0,000000,events/second
1675976671,2,0,001225,0,000000,0,000000,0,000000,events/second
1675976701,2,0,001203,0,000000,0,000000,0,000000,events/second
1675976731,2,0,001182,0,000000,0,000000,0,000000,events/second
1675976761,2,0,001161,0,000000,0,000000,0,000000,events/second
1675976791,2,0,001142,0,000000,0,000000,0,000000,events/second
1675976821,2,0,001122,0,000000,0,000000,0,000000,events/second
1675976851,2,0,001104,0,000000,0,000000,0,000000,events/second
1675976881,2,0,001086,0,000000,0,000000,0,000000,events/second
1675976911,2,0,001068,0,000000,0,000000,0,000000,events/second
1675976941,2,0,001051,0,000000,0,000000,0,000000,events/second
1675976971,2,0,001035,0,000000,0,000000,0,000000,events/second
1675977001,2,0,001019,0,000000,0,000000,0,000000,events/second
1675977031,2,0,001004,0,000000,0,000000,0,000000,events/second
1675977061,2,0,000989,0,000000,0,000000,0,000000,events/second
1675977091,2,0,000975,0,000000,0,000000,0,000000,events/second
1675977121,2,0,000961,0,000000,0,000000,0,000000,events/second
1675977151,2,0,000947,0,000000,0,000000,0,000000,events/second
1675977181,2,0,000934,0,000000,0,000000,0,000000,events/second
1675977211,2,0,000921,0,000000,0,000000,0,000000,events/second
1675977241,2,0,000908,0,000000,0,000000,0,000000,events/second
1675977271,2,0,000896,0,000000,0,000000,0,000000,events/second
1675977301,2,0,000884,0,000000,0,000000,0,000000,events/second
1675977331,2,0,000873,0,000000,0,000000,0,000000,events/second
1675977361,2,0,000861,0,000000,0,000000,0,000000,events/second
1675977391,2,0,000850,0,000000,0,000000,0,000000,events/second
1675977421,2,0,000840,0,000000,0,000000,0,000000,events/second
1675977451,2,0,000829,0,000000,0,000000,0,000000,events/second
1675977481,2,0,000819,0,000000,0,000000,0,000000,events/second
1675977511,2,0,000809,0,000000,0,000000,0,000000,events/second
1675977541,2,0,000799,0,000000,0,000000,0,000000,events/second
1675977572,2,0,000790,0,000000,0,000000,0,000000,events/second
1675977602,2,0,000781,0,000000,0,000000,0,000000,events/second
1675977632,2,0,000771,0,000000,0,000000,0,000000,events/second
1675977662,2,0,000763,0,000000,0,000000,0,000000,events/second
1675977692,2,0,000754,0,000000,0,000000,0,000000,events/second
1675977722,2,0,000746,0,000000,0,000000,0,000000,events/second
1675977752,2,0,000737,0,000000,0,000000,0,000000,events/second
1675977782,2,0,000729,0,000000,0,000000,0,000000,events/second
1675977812,2,0,000721,0,000000,0,000000,0,000000,events/second
1675977842,2,0,000714,0,000000,0,000000,0,000000,events/second
1675977872,2,0,000706,0,000000,0,000000,0,000000,events/second
1675977902,2,0,000699,0,000000,0,000000,0,000000,events/second
1675977932,2,0,000691,0,000000,0,000000,0,000000,events/second
1675977962,2,0,000684,0,000000,0,000000,0,000000,events/second
1675977992,2,0,000677,0,000000,0,000000,0,000000,events/second
1675978022,2,0,000671,0,000000,0,000000,0,000000,events/second
1675978052,2,0,000664,0,000000,0,000000,0,000000,events/second
1675978082,2,0,000657,0,000000,0,000000,0,000000,events/second
1675978112,2,0,000651,0,000000,0,000000,0,000000,events/second
1675978142,2,0,000645,0,000000,0,000000,0,000000,events/second
1675978172,2,0,000638,0,000000,0,000000,0,000000,events/second
1675978202,2,0,000632,0,000000,0,000000,0,000000,events/second
1675978232,2,0,000626,0,000000,0,000000,0,000000,events/second
1675978262,2,0,000621,0,000000,0,000000,0,000000,events/second
1675978292,2,0,000615,0,000000,0,000000,0,000000,events/second
1675978322,2,0,000609,0,000000,0,000000,0,000000,events/second
1675978352,2,0,000604,0,000000,0,000000,0,000000,events/second
1675978382,2,0,000598,0,000000,0,000000,0,000000,events/second
1675978412,2,0,000593,0,000000,0,000000,0,000000,events/second
1675978442,2,0,000588,0,000000,0,000000,0,000000,events/second
1675978472,2,0,000583,0,000000,0,000000,0,000000,events/second
1675978502,2,0,000578,0,000000,0,000000,0,000000,events/second
1675978532,2,0,000573,0,000000,0,000000,0,000000,events/second
1675978562,2,0,000568,0,000000,0,000000,0,000000,events/second
1675978592,2,0,000563,0,000000,0,000000,0,000000,events/second
1675978622,2,0,000558,0,000000,0,000000,0,000000,events/second
