t,count,mean_rate,m1_rate,m5_rate,m15_rate,rate_unit
1675883910,4,0,189324,0,000000,0,000000,0,000000,events/second
1675883940,17,0,331468,0,000000,0,000000,0,000000,events/second
1675883970,36,0,442762,0,000000,0,000000,0,000000,events/second
1675884000,48,0,431142,0,000000,0,000000,0,000000,events/second
1675884030,61,0,431544,0,000000,0,000000,0,000000,events/second
1675884060,73,0,426008,0,000000,0,000000,0,000000,events/second
1675884090,83,0,412170,0,000000,0,000000,0,000000,events/second
1675884120,86,0,371672,0,000000,0,000000,0,000000,events/second
1675884150,98,0,374879,0,000000,0,000000,0,000000,events/second
1675884180,100,0,343127,0,000000,0,000000,0,000000,events/second
1675884210,113,0,351529,0,000000,0,000000,0,000000,events/second
1675884240,115,0,327195,0,000000,0,000000,0,000000,events/second
1675884270,119,0,311943,0,000000,0,000000,0,000000,events/second
1675884300,121,0,294047,0,000000,0,000000,0,000000,events/second
1675884330,125,0,283115,0,000000,0,000000,0,000000,events/second
1675884360,127,0,269332,0,000000,0,000000,0,000000,events/second
1675884390,131,0,261185,0,000000,0,000000,0,000000,events/second
1675884420,133,0,250194,0,000000,0,000000,0,000000,events/second
1675884450,137,0,243944,0,000000,0,000000,0,000000,events/second
1675884480,139,0,234950,0,000000,0,000000,0,000000,events/second
1675884510,143,0,230043,0,000000,0,000000,0,000000,events/second
1675884540,145,0,222517,0,000000,0,000000,0,000000,events/second
1675884570,149,0,218587,0,000000,0,000000,0,000000,events/second
1675884600,151,0,212180,0,000000,0,000000,0,000000,events/second
1675884630,155,0,208987,0,000000,0,000000,0,000000,events/second
1675884660,157,0,203449,0,000000,0,000000,0,000000,events/second
1675884690,161,0,200821,0,000000,0,000000,0,000000,events/second
1675884720,163,0,195978,0,000000,0,000000,0,000000,events/second
1675884750,167,0,193795,0,000000,0,000000,0,000000,events/second
1675884780,169,0,189513,0,000000,0,000000,0,000000,events/second
1675884810,173,0,187680,0,000000,0,000000,0,000000,events/second
1675884840,175,0,183861,0,000000,0,000000,0,000000,events/second
1675975050,0,0,000000,0,000000,0,000000,0,000000,events/second
1675975080,4,0,096822,0,000000,0,000000,0,000000,events/second
1675975110,6,0,084100,0,000000,0,000000,0,000000,events/second
1675975141,10,0,098649,0,000000,0,000000,0,000000,events/second
1675975171,12,0,091331,0,000000,0,000000,0,000000,events/second
1675975201,16,0,099124,0,000000,0,000000,0,000000,events/second
1675975231,18,0,093997,0,000000,0,000000,0,000000,events/second
1675975261,22,0,099320,0,000000,0,000000,0,000000,events/second
1675975291,24,0,095420,0,000000,0,000000,0,000000,events/second
1675975321,35,0,124321,0,000000,0,000000,0,000000,events/second
1675975351,37,0,118765,0,000000,0,000000,0,000000,events/second
1675975381,48,0,140536,0,000000,0,000000,0,000000,events/second
