t,count,mean_rate,m1_rate,m5_rate,m15_rate,rate_unit
1675883910,8,0,376645,0,113199,0,025795,0,008791,events/second
1675883940,21,0,408523,0,246371,0,064965,0,022754,events/second
1675883970,38,0,466687,0,372742,0,112732,0,040589,events/second
1675884000,50,0,448632,0,354523,0,136130,0,051191,events/second
1675884030,63,0,445323,0,389733,0,167160,0,064763,events/second
1675884060,73,0,425716,0,385198,0,183822,0,073665,events/second
1675884090,83,0,411929,0,369844,0,198310,0,082208,events/second
1675884120,86,0,371484,0,261936,0,188874,0,082782,events/second
1675884150,97,0,370887,0,313324,0,206294,0,092147,events/second
1675884180,99,0,339559,0,217113,0,193057,0,091317,events/second
1675884210,112,0,348291,0,312127,0,216421,0,102588,events/second
1675884240,114,0,324241,0,216387,0,202220,0,101416,events/second
1675884270,118,0,309227,0,186144,0,195773,0,102474,events/second
1675884300,120,0,291534,0,139974,0,183538,0,101307,events/second
1675884330,124,0,280776,0,139797,0,178868,0,102369,events/second
1675884360,126,0,267145,0,111864,0,168241,0,101204,events/second
1675884390,130,0,259130,0,122747,0,165027,0,102270,events/second
1675884420,132,0,248258,0,101522,0,155718,0,101109,events/second
1675884450,136,0,242112,0,116475,0,153696,0,102177,events/second
1675884480,138,0,233214,0,097718,0,145464,0,101019,events/second
1675884510,142,0,228391,0,114167,0,144418,0,102091,events/second
1675884540,144,0,220942,0,096318,0,137069,0,100935,events/second
1675884570,148,0,217083,0,113319,0,136822,0,102010,events/second
1675884600,150,0,210740,0,095804,0,130196,0,100857,events/second
1675884630,154,0,207606,0,113006,0,130603,0,101934,events/second
1675884660,156,0,202123,0,095614,0,124569,0,100784,events/second
1675884690,160,0,199545,0,112891,0,125511,0,101863,events/second
1675884720,162,0,194748,0,095544,0,119962,0,100715,events/second
1675884750,166,0,192608,0,112849,0,121342,0,101797,events/second
1675884780,168,0,188367,0,095519,0,116190,0,100651,events/second
1675884810,172,0,186571,0,112834,0,117929,0,101735,events/second
1675884840,174,0,182788,0,095509,0,113102,0,100591,events/second
1675975050,6,0,497207,0,095947,0,019834,0,006648,events/second
1675975080,10,0,235442,0,083102,0,024236,0,008610,events/second
1675975110,12,0,165508,0,100913,0,034514,0,012687,events/second
1675975141,16,0,156052,0,086115,0,037519,0,014450,events/second
1675975171,18,0,135797,0,102740,0,046533,0,018335,events/second
1675975201,22,0,135322,0,087223,0,048394,0,019914,events/second
1675975231,24,0,124574,0,103412,0,056374,0,023620,events/second
1675975261,28,0,125748,0,087631,0,057298,0,025025,events/second
1675975291,30,0,118727,0,103660,0,064430,0,028564,events/second
1675975321,41,0,145035,0,170975,0,086392,0,037411,events/second
1675975351,43,0,137512,0,154211,0,090755,0,040543,events/second
1675975381,54,0,157568,0,215102,0,110850,0,049071,events/second
1675975411,61,0,163664,0,260931,0,129415,0,057361,events/second
1675975441,65,0,161401,0,183170,0,123388,0,057660,events/second
1675975471,88,0,203357,0,384291,0,183249,0,080749,events/second
1675975501,98,0,211781,0,375023,0,198016,0,089085,events/second
1675975531,105,0,213089,0,337254,0,207324,0,095954,events/second
1675975561,120,0,229550,0,362080,0,223145,0,104904,events/second
1675975591,127,0,229752,0,353475,0,236300,0,113428,events/second
1675975621,132,0,226497,0,255292,0,223408,0,112997,events/second
1675975651,137,0,223566,0,243882,0,224220,0,116927,events/second
1675975681,145,0,225572,0,236794,0,222394,0,119705,events/second
1675975711,160,0,237804,0,362613,0,255012,0,134343,events/second
1675975741,173,0,246147,0,355284,0,265233,0,141913,events/second
1675975771,179,0,244252,0,320333,0,265369,0,146003,events/second
1675975801,201,0,263484,0,447645,0,300616,0,162007,events/second
1675975831,220,0,277474,0,523183,0,332408,0,177474,events/second
1675975861,238,0,289229,0,549730,0,360269,0,192330,events/second
1675975891,241,0,282570,0,383937,0,338570,0,190384,events/second
1675975921,245,0,277495,0,268319,0,315681,0,187400,events/second
1675975951,247,0,270565,0,213253,0,298225,0,185615,events/second
1675975981,256,0,271498,0,217691,0,291910,0,187164,events/second
1675976011,258,0,265179,0,182545,0,276716,0,185387,events/second
1675976041,266,0,265219,0,199591,0,269895,0,185921,events/second
1675976071,268,0,259448,0,171567,0,256796,0,184185,events/second
1675976101,280,0,263411,0,242152,0,264443,0,189117,events/second
1675976131,283,0,258924,0,197381,0,251863,0,187276,events/second
1675976161,297,0,264471,0,291121,0,269162,0,195346,events/second
1675976191,305,0,264527,0,302505,0,272448,0,198817,events/second
1675976221,314,0,265423,0,271639,0,271058,0,200944,events/second
1675976251,318,0,262153,0,215266,0,257849,0,198716,events/second
1675976281,328,0,263869,0,253536,0,264614,0,203081,events/second
1675976311,341,0,267859,0,370541,0,287949,0,212921,events/second
1675976341,351,0,269364,0,337928,0,286342,0,214732,events/second
1675976371,353,0,264801,0,255473,0,271678,0,212051,events/second
1675976401,357,0,261904,0,179860,0,252113,0,207279,events/second
1675976431,367,0,263440,0,222285,0,253875,0,209268,events/second
1675976461,393,0,276155,0,442304,0,302963,0,227575,events/second
1675976491,410,0,282151,0,562932,0,349264,0,246227,events/second
1675976521,421,0,283860,0,419406,0,335052,0,244711,events/second
1675976551,432,0,285501,0,451742,0,353293,0,254100,events/second
1675976581,458,0,296798,0,545896,0,381072,0,266663,events/second
1675976611,468,0,297493,0,546675,0,398345,0,276453,events/second
1675976641,482,0,300658,0,493298,0,401231,0,281545,events/second
1675976671,485,0,296971,0,349709,0,375633,0,276674,events/second
1675976701,488,0,293416,0,237017,0,346176,0,269783,events/second
1675976731,493,0,291169,0,194267,0,325818,0,265298,events/second
1675976761,504,0,292482,0,269085,0,332564,0,269678,events/second
1675976791,510,0,290898,0,251346,0,322937,0,268465,events/second
1675976821,514,0,288244,0,206782,0,304997,0,264047,events/second
1675976851,519,0,286231,0,191920,0,291863,0,260857,events/second
1675976881,530,0,287538,0,266120,0,299267,0,264359,events/second
1675976911,534,0,285068,0,211919,0,283373,0,260052,events/second
1675976941,545,0,286352,0,284680,0,291902,0,263617,events/second
1675976971,550,0,284494,0,239167,0,280014,0,260441,events/second
1675977001,557,0,283710,0,227261,0,275119,0,259501,events/second
1675977031,561,0,281446,0,188350,0,261523,0,255353,events/second
1675977061,563,0,278259,0,139148,0,242925,0,249161,events/second
1675977091,567,0,276139,0,134906,0,232392,0,245351,events/second
1675977121,569,0,273120,0,106733,0,216566,0,239487,events/second
1675977151,573,0,271134,0,115246,0,208542,0,235995,events/second
1675977181,575,0,268270,0,094808,0,194986,0,230438,events/second
1675977211,579,0,266405,0,108013,0,189015,0,227242,events/second
1675977241,587,0,266408,0,162807,0,193519,0,227475,events/second
1675977271,596,0,266858,0,213781,0,203475,0,229832,events/second
1675977301,608,0,268622,0,295147,0,225109,0,236476,events/second
1675977331,625,0,272519,0,414122,0,258218,0,247371,events/second
1675977361,630,0,271151,0,292077,0,243240,0,242548,events/second
1675977391,641,0,272366,0,333016,0,260616,0,248721,events/second
1675977421,650,0,272713,0,329880,0,264862,0,250460,events/second
1675977451,654,0,270980,0,250591,0,252242,0,246608,events/second
1675977481,656,0,268470,0,176899,0,234527,0,240702,events/second
1675977511,664,0,268448,0,204499,0,234656,0,240488,events/second
1675977541,666,0,266028,0,159484,0,221656,0,235861,events/second
1675977572,670,0,264456,0,147241,0,213148,0,232488,events/second
1675977602,672,0,262140,0,114214,0,199153,0,227046,events/second
1675977632,676,0,260649,0,119783,0,192786,0,223961,events/second
1675977662,678,0,258430,0,098642,0,180782,0,218804,events/second
1675977692,682,0,257015,0,112533,0,176269,0,216002,events/second
1675977722,684,0,254886,0,094245,0,165836,0,211107,events/second
1675977752,688,0,253540,0,109866,0,162746,0,208557,events/second
1675977782,690,0,251496,0,092627,0,153600,0,203905,events/second
1675977812,694,0,250218,0,108885,0,151674,0,201592,events/second
1675977842,696,0,248252,0,093115,0,143635,0,197174,events/second
1675977872,700,0,247034,0,111375,0,142763,0,195093,events/second
1675977902,702,0,245144,0,094625,0,135572,0,190889,events/second
1675977932,706,0,243983,0,112291,0,135467,0,189014,events/second
1675977962,708,0,242163,0,095181,0,128970,0,185009,events/second
1675977992,712,0,241057,0,112628,0,129493,0,183327,events/second
1675978022,714,0,239303,0,095385,0,123565,0,179509,events/second
1675978052,731,0,242561,0,282834,0,163299,0,191194,events/second
1675978082,735,0,241483,0,231162,0,163329,0,190356,events/second
1675978112,742,0,241403,0,230475,0,169912,0,191756,events/second
1675978142,747,0,240680,0,207746,0,169732,0,190948,events/second
1675978172,765,0,244118,0,379901,0,211527,0,204456,events/second
1675978202,767,0,242435,0,257494,0,197792,0,199945,events/second
1675978232,771,0,241410,0,211076,0,191766,0,197773,events/second
1675978262,775,0,240403,0,168633,0,183109,0,194577,events/second
1675978292,788,0,242181,0,284027,0,207432,0,202462,events/second
1675978322,793,0,241491,0,248330,0,206614,0,202369,events/second
1675978352,807,0,243528,0,360417,0,232588,0,211174,events/second
1675978382,811,0,242539,0,266760,0,222932,0,208598,events/second
1675978412,823,0,243939,0,329880,0,240309,0,214933,events/second
1675978442,829,0,243551,0,286107,0,236841,0,214486,events/second
1675978472,839,0,244335,0,295348,0,245552,0,218328,events/second
1675978502,849,0,245106,0,304845,0,253683,0,222074,events/second
1675978532,853,0,244145,0,239796,0,242338,0,219177,events/second
1675978562,855,0,242633,0,172516,0,225671,0,214183,events/second
1675978592,866,0,243679,0,175526,0,220298,0,212652,events/second
1675978622,879,0,245266,0,349183,0,259266,0,226405,events/second
1675978652,896,0,247933,0,429605,0,285720,0,236510,events/second
1675978682,908,0,249184,0,406365,0,296060,0,241808,events/second
1675978712,927,0,252320,0,515068,0,331642,0,255773,events/second
1675978742,929,0,250814,0,339477,0,306477,0,249580,events/second
1675978772,933,0,249870,0,260802,0,290108,0,245781,events/second
1675978802,935,0,248409,0,185257,0,268896,0,239915,events/second
1675978832,948,0,249870,0,271631,0,278916,0,244152,events/second
1675978862,960,0,251048,0,309490,0,287293,0,248172,events/second
1675978892,970,0,251688,0,358084,0,301168,0,254239,events/second
1675978922,973,0,250515,0,244261,0,278903,0,248096,events/second
1675978952,977,0,249616,0,213593,0,268199,0,245423,events/second
1675978982,979,0,248224,0,156623,0,249072,0,239569,events/second
1675979012,984,0,247607,0,149895,0,238166,0,236098,events/second
1675979042,992,0,247749,0,196363,0,243441,0,238124,events/second
1675979072,997,0,247146,0,173999,0,233071,0,234700,events/second
1675979102,1005,0,247289,0,216878,0,239143,0,236807,events/second
1675979132,1009,0,246454,0,186441,0,229182,0,233427,events/second
1675979162,1011,0,245145,0,140155,0,213767,0,227966,events/second
1675979192,1015,0,244338,0,139907,0,206221,0,224876,events/second
1675979222,1024,0,244736,0,201586,0,212553,0,226313,events/second
1675979252,1042,0,247264,0,360104,0,249525,0,238576,events/second
1675979282,1052,0,247872,0,360350,0,260586,0,242766,events/second
1675979312,1063,0,248705,0,331136,0,261535,0,243592,events/second
1675979342,1074,0,249526,0,368640,0,280310,0,250820,events/second
1675979372,1097,0,253105,0,545994,0,327577,0,267844,events/second
1675979402,1099,0,251823,0,358234,0,302798,0,261254,events/second
1675979432,1103,0,251014,0,272179,0,286780,0,257073,events/second
1675979462,1117,0,252476,0,319237,0,297438,0,261746,events/second
1675979492,1133,0,254367,0,436090,0,326461,0,272860,events/second
1675979522,1135,0,253110,0,291574,0,301789,0,266107,events/second
1675979552,1139,0,252314,0,231747,0,285866,0,261766,events/second
1675979582,1141,0,251087,0,167634,0,265057,0,255376,events/second
1675979612,1145,0,250315,0,156574,0,252630,0,251387,events/second
1675979642,1147,0,249117,0,122039,0,234984,0,245337,events/second
1675979672,1151,0,248367,0,128919,0,225419,0,241677,events/second
1675979702,1153,0,247198,0,105266,0,210362,0,235946,events/second
1675979732,1157,0,246469,0,118745,0,203140,0,232594,events/second
